rank,player,nation,position,team,age,born,ninetys,passes_completed,passes_attempted,pass_completion_percentage,total_passing_distance,total_progressive_passing_distance,short_passes_completed,short_passes_attempted,short_pass_completion_percentage,medium_passes_completed,medium_passes_attempted,medium_pass_completion_percentage,long_passes_completed,long_passes_attempted,long_pass_completion_percentage,assists,expected_assisted_goals,expected_assists,assists-expected_assisted_goals,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
438,Jeremy Sarmiento,ec ECU,"FW,MF",Brighton,19,2002,0.5,14,20,70,156,37,8,12,66.7,5,5,100,0,0,,0,0,0,0,0,1,1,0,1
439,Ismaila Sarr,sn SEN,"FW,MF",Watford,23,1998,20.7,332,478,69.5,4981,1253,182,225,80.9,105,144,72.9,21,41,51.2,2,2.9,2.3,-0.9,21,21,22,4,52
440,Malang Sarr,fr FRA,DF,Chelsea,22,1999,6.1,432,493,87.6,7202,2241,191,206,92.7,211,226,93.4,26,48,54.2,0,0.4,0.3,-0.4,3,36,2,1,23
441,Dane Scarlett,eng ENG,MF,Tottenham,17,2004,0,1,1,100,9,0,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0
442,Fabian Schär,ch SUI,DF,Newcastle Utd,29,1991,24,698,1012,69,15904,7292,199,251,79.3,332,402,82.6,156,326,47.9,2,1.1,0.9,0.9,9,69,15,1,59
443,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,28,1992,20.6,493,668,73.8,7971,2386,249,302,82.5,201,253,79.4,29,55,52.7,1,1.6,1.2,-0.6,18,46,12,2,70
444,Kasper Schmeichel,dk DEN,GK,Leicester City,34,1986,37,945,1294,73,26527,17896,149,150,99.3,462,474,97.5,329,660,49.8,0,0,0,0,1,8,1,0,2
445,Ken Sema,se SWE,"MF,FW",Watford,27,1993,9.5,140,224,62.5,2280,758,84,108,77.8,35,53,66,15,39,38.5,0,1.3,1.1,-1.3,12,7,3,2,8
446,Nélson Semedo,pt POR,"MF,DF",Wolves,27,1993,23.7,916,1169,78.4,12766,4408,567,628,90.3,290,367,79,31,92,33.7,1,1.3,1.4,-0.3,18,62,12,2,78
447,Ryan Sessegnon,eng ENG,"DF,MF",Tottenham,21,2000,11.6,315,428,73.6,4537,1156,185,218,84.9,96,132,72.7,20,41,48.8,2,2.7,2.4,-0.7,14,13,12,4,22
448,Jamie Shackleton,eng ENG,"DF,MF",Leeds United,21,1999,7.9,353,409,86.3,5216,1417,180,194,92.8,151,166,91,9,18,50,0,0,0.1,0,1,23,2,0,36
449,Luke Shaw,eng ENG,DF,Manchester Utd,26,1995,17.8,944,1193,79.1,14230,5275,551,612,90,294,361,81.4,64,134,47.8,3,3.6,2.7,-0.6,39,74,16,5,82
450,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,29,1992,22,743,948,78.4,15780,5306,260,303,85.8,299,351,85.2,165,256,64.5,1,1,1.5,0,16,91,9,1,84
451,Shola Shoretire,eng ENG,MF,Manchester Utd,17,2004,0.2,5,5,100,69,14,2,2,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0
452,Francisco Sierralta,cl CHI,DF,Watford,24,1997,4.7,142,183,77.6,3070,927,16,26,61.5,111,121,91.7,13,30,43.3,0,0,0,0,0,1,0,0,2
453,Bernardo Silva,pt POR,"MF,FW",Manchester City,26,1994,31.7,1728,1977,87.4,24552,4453,1027,1113,92.3,543,614,88.4,73,109,67,4,6.5,4,-2.5,59,106,42,6,170
454,Fábio Silva,pt POR,FW,Wolves,19,2002,6.4,93,138,67.4,1117,264,64,84,76.2,18,27,66.7,2,4,50,0,0.2,0.7,-0.2,3,5,6,0,14
455,Thiago Silva,br BRA,DF,Chelsea,36,1984,29.4,2436,2634,92.5,45456,20402,911,953,95.6,1243,1292,96.2,237,319,74.3,0,0.2,0.9,-0.2,7,197,18,1,145
456,Ellis Simms,eng ENG,FW,Everton,20,2001,0.7,7,12,58.3,66,19,5,9,55.6,1,1,100,0,0,,0,0,0,0,0,0,0,0,0
457,Moussa Sissoko,fr FRA,MF,Watford,31,1989,35.8,922,1188,77.6,14966,4705,469,570,82.3,321,398,80.7,89,131,67.9,1,3.1,2.3,-2.1,37,95,24,11,116
458,Oliver Skipp,eng ENG,MF,Tottenham,20,2000,15,763,851,89.7,11665,2984,383,408,93.9,302,323,93.5,36,59,61,0,0.7,1.1,-0.7,8,78,11,2,76
459,William Smallbone,ie IRL,"MF,FW",Southampton,21,2000,1.5,20,39,51.3,284,86,9,14,64.3,10,16,62.5,1,4,25,0,0,0,0,1,0,0,0,2
460,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,21,2000,21.3,682,823,82.9,9733,1935,401,441,90.9,230,268,85.8,25,58,43.1,2,2,2.3,0,30,41,20,1,85
461,Cédric Soares,pt POR,DF,Arsenal,29,1991,16.5,873,1112,78.5,14331,4550,442,490,90.2,353,421,83.8,59,149,39.6,1,1.6,1.3,-0.6,18,86,22,16,84
462,Tomáš Souček,cz CZE,MF,West Ham,26,1995,34,1036,1361,76.1,17344,4438,510,638,79.9,403,495,81.4,91,134,67.9,1,2.2,1.8,-1.2,21,105,12,2,141
463,Boubakary Soumaré,fr FRA,MF,Leicester City,22,1999,12.2,444,542,81.9,6701,1678,241,280,86.1,156,184,84.8,31,46,67.4,1,0.4,0.3,0.6,6,38,5,1,45
464,Çağlar Söyüncü,tr TUR,DF,Leicester City,25,1996,27.7,1630,1935,84.2,29197,10178,654,720,90.8,827,894,92.5,125,263,47.5,0,0.1,0.2,-0.1,3,70,3,2,71
465,Tony Springett,ie IRL,"MF,FW",Norwich City,18,2002,1.6,25,38,65.8,348,78,16,22,72.7,9,10,90,0,2,0,0,0.5,0,-0.5,2,1,1,1,2
466,Jason Steele,eng ENG,GK,Brighton,30,1990,1,34,38,89.5,744,408,9,9,100,21,21,100,4,8,50,0,0,0,0,0,0,0,0,0
467,Jed Steer,eng ENG,GK,Aston Villa,28,1992,1,30,38,78.9,700,558,8,8,100,17,17,100,5,13,38.5,0,0,0,0,0,0,0,0,0
468,Zack Steffen,us USA,GK,Manchester City,26,1995,1,34,39,87.2,567,330,17,17,100,15,15,100,2,7,28.6,0,0,0,0,0,0,0,0,0
469,Dale Stephens,eng ENG,MF,Burnley,32,1989,1.4,46,57,80.7,812,228,20,27,74.1,17,20,85,7,7,100,0,0,0.1,0,1,4,2,0,5
470,Jack Stephens,eng ENG,DF,Southampton,27,1994,9,361,474,76.2,6659,2565,143,158,90.5,184,219,84,29,79,36.7,0,0.3,0.2,-0.3,4,24,1,0,28
471,Raheem Sterling,eng ENG,FW,Manchester City,26,1994,23.6,714,880,81.1,9140,1729,479,527,90.9,184,226,81.4,14,29,48.3,5,5.5,4.6,-0.5,42,15,48,9,65
472,Finley Stevens,wls WAL,DF,Brentford,18,2003,0.2,5,7,71.4,82,39,3,3,100,1,2,50,1,2,50,0,0.1,0,-0.1,1,0,1,0,2
473,John Stones,eng ENG,DF,Manchester City,27,1994,12.4,911,1001,91,16544,4754,391,420,93.1,426,455,93.6,83,102,81.4,0,0.2,0.3,-0.2,4,82,4,0,63
474,Pascal Struijk,nl NED,"DF,MF",Leeds United,21,1999,22.8,1089,1278,85.2,20168,6807,372,423,87.9,616,665,92.6,85,148,57.4,0,0.4,0.2,-0.4,11,62,1,0,86
475,Crysencio Summerville,nl NED,"MF,FW",Leeds United,19,2001,1.4,51,70,72.9,638,142,32,37,86.5,14,21,66.7,1,3,33.3,0,0,0.1,0,2,2,4,0,7
476,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,23,1998,6.7,251,309,81.2,4615,1347,98,111,88.3,117,132,88.6,29,50,58,0,0,0.1,0,0,21,2,1,20
477,Japhet Tanganga,eng ENG,DF,Tottenham,22,1999,8.2,333,407,81.8,4995,1531,175,191,91.6,124,158,78.5,19,36,52.8,0,0.2,0.4,-0.2,2,9,4,1,20
478,Matt Targett,eng ENG,DF,Aston Villa,25,1995,15.9,592,823,71.9,10224,4703,287,338,84.9,238,299,79.6,56,131,42.7,1,1.7,1.6,-0.7,21,68,20,8,83
479,Matt Targett,eng ENG,DF,Newcastle Utd,25,1995,16,566,789,71.7,9448,4669,275,310,88.7,230,302,76.2,46,131,35.1,0,1.9,1.5,-1.9,20,47,13,6,53
480,James Tarkowski,eng ENG,DF,Burnley,28,1992,34.5,816,1190,68.6,18096,8529,259,356,72.8,369,479,77,172,314,54.8,2,0.5,0.9,1.5,10,75,12,0,97
481,Nuno Tavares,pt POR,DF,Arsenal,21,2000,13.1,581,727,79.9,8861,2473,324,357,90.8,220,260,84.6,25,59,42.4,1,1.1,1,-0.1,10,37,10,5,42
482,Charlie Taylor,eng ENG,DF,Burnley,27,1993,30.3,968,1375,70.4,16556,7025,497,563,88.3,344,455,75.6,101,262,38.5,3,3.8,2.4,-0.8,21,72,25,19,91
483,Nathan Tella,ng NGA,"MF,FW",Southampton,22,1999,8.9,103,177,58.2,1445,383,61,81,75.3,31,55,56.4,4,13,30.8,1,0.6,0.3,0.4,7,11,4,3,17
484,Alex Telles,br BRA,DF,Manchester Utd,28,1992,18.4,898,1205,74.5,13213,5198,531,592,89.7,288,389,74,53,163,32.5,4,1.9,2.2,2.1,26,53,16,9,66
485,Luke Thomas,eng ENG,DF,Leicester City,20,2001,21.2,1007,1272,79.2,14404,5124,597,660,90.5,346,434,79.7,37,96,38.5,1,1.3,1.3,-0.3,12,75,13,3,95
486,Dominic Thompson,eng ENG,DF,Brentford,21,2000,1.6,21,41,51.2,297,81,13,18,72.2,8,13,61.5,0,8,0,0,0,0,0,0,0,0,0,0
487,Youri Tielemans,be BEL,MF,Leicester City,24,1997,29.2,1451,1785,81.3,23843,7353,720,808,89.1,574,672,85.4,119,209,56.9,4,4.2,3.8,-0.2,37,171,28,7,202
488,Kieran Tierney,sct SCO,DF,Arsenal,24,1997,21.3,900,1165,77.3,16286,5207,379,427,88.8,431,513,84,82,174,47.1,3,1.8,1.7,1.2,20,81,24,12,105
489,Takehiro Tomiyasu,jp JPN,DF,Arsenal,22,1998,18.7,888,1098,80.9,14779,5387,441,497,88.7,375,449,83.5,57,107,53.3,1,1,1.1,0,13,91,17,12,96
490,James Tomkins,eng ENG,DF,Crystal Palace,32,1989,6.1,277,320,86.6,6021,1857,58,68,85.3,177,188,94.1,40,61,65.6,0,0.2,0.1,-0.2,2,5,0,0,8
491,Ivan Toney,eng ENG,FW,Brentford,25,1996,32.3,440,779,56.5,5786,2033,266,411,64.7,108,204,52.9,23,51,45.1,5,5.8,5.6,-0.8,43,56,25,2,83
492,Ferrán Torres,es ESP,FW,Manchester City,21,2000,3.4,54,74,73,711,64,32,39,82.1,15,20,75,2,3,66.7,1,0,0.2,1,1,0,1,0,4
493,Cenk Tosun,tr TUR,MF,Everton,30,1991,0.1,1,1,100,22,0,0,0,,1,1,100,0,0,,0,0,0,0,0,0,0,0,0
494,Andros Townsend,eng ENG,"MF,FW",Everton,30,1991,16.2,342,497,68.8,5285,1870,185,219,84.5,114,153,74.5,28,82,34.1,2,3.1,2.5,-1.1,31,24,26,16,50
495,Adama Traoré,es ESP,"FW,MF",Wolves,25,1996,11.9,242,339,71.4,3655,663,126,158,79.7,79,109,72.5,21,31,67.7,0,1.4,1.4,-1.4,18,15,12,6,29
496,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,25,1995,2.4,61,84,72.6,923,210,34,41,82.9,24,32,75,2,5,40,0,0,0.1,0,0,5,5,0,12
497,Trézéguet,eg EGY,FW,Aston Villa,26,1994,0.1,6,6,100,98,10,4,4,100,1,1,100,1,1,100,0,0,0,0,0,1,0,0,1
498,Francisco Trincão,pt POR,"FW,MF",Wolves,21,1999,14.8,356,463,76.9,5329,1095,201,230,87.4,104,127,81.9,30,55,54.5,1,1.6,1.6,-0.6,14,29,11,3,40
499,Kieran Trippier,eng ENG,DF,Newcastle Utd,30,1990,4.8,189,284,66.5,3454,1758,93,112,83,59,87,67.8,33,69,47.8,0,0.3,0.5,-0.3,7,15,5,0,17
500,William Troost-Ekong,ng NGA,DF,Watford,27,1993,15.4,466,604,77.2,10969,4190,95,112,84.8,275,316,87,96,165,58.2,0,0.1,0.1,-0.1,1,27,0,0,30
501,Leandro Trossard,be BEL,"FW,MF",Brighton,26,1994,31.2,898,1188,75.6,14462,3283,479,569,84.2,282,357,79,90,130,69.2,3,4.8,4.9,-1.8,47,71,53,3,154
502,Kostas Tsimikas,gr GRE,DF,Liverpool,25,1996,9.7,508,705,72.1,8423,2744,249,278,89.6,219,288,76,36,98,36.7,2,2.7,1.9,-0.7,25,34,16,7,47
503,Axel Tuanzebe,eng ENG,DF,Aston Villa,23,1997,5.6,207,241,85.9,3996,1437,66,73,90.4,111,123,90.2,25,39,64.1,0,0,0,0,0,4,0,0,6
504,Ozan Tufan,tr TUR,MF,Watford,26,1995,3.7,85,122,69.7,1332,409,42,53,79.2,34,47,72.3,4,8,50,0,0.3,0.1,-0.3,4,13,2,0,16
505,Christos Tzolis,gr GRE,"FW,MF",Norwich City,19,2002,3.7,75,104,72.1,1152,287,41,51,80.4,26,31,83.9,5,15,33.3,0,0.7,0.6,-0.7,8,1,3,0,13
506,Yan Valery,tn TUN,DF,Southampton,22,1999,4.1,108,155,69.7,1705,502,48,56,85.7,52,70,74.3,3,17,17.6,0,0.1,0.1,-0.1,1,13,1,1,10
507,Virgil van Dijk,nl NED,DF,Liverpool,30,1991,34,2376,2655,89.5,46859,18162,780,848,92,1298,1375,94.4,278,395,70.4,1,1.5,1,-0.5,9,156,4,0,145
508,Raphaël Varane,fr FRA,DF,Manchester Utd,28,1993,20.3,1014,1156,87.7,20563,6918,305,339,90,584,629,92.8,118,168,70.2,1,0.2,0.3,0.8,4,65,1,0,49
509,Jamie Vardy,eng ENG,FW,Leicester City,34,1987,20.1,184,265,69.4,2679,550,86,121,71.1,69,88,78.4,8,13,61.5,2,1.4,1,0.6,18,9,15,2,28
510,Joël Veltman,nl NED,DF,Brighton,29,1992,31.9,1439,1869,77,25694,9691,577,662,87.2,742,909,81.6,102,220,46.4,1,1.6,1.3,-0.6,17,118,22,6,124
511,Jannik Vestergaard,dk DEN,DF,Leicester City,28,1992,6.3,335,377,88.9,6618,2247,118,129,91.5,171,182,94,42,59,71.2,0,0,0.1,0,1,14,1,0,19
512,Nikola Vlašić,hr CRO,"FW,MF",West Ham,23,1997,6.2,165,218,75.7,2200,370,106,122,86.9,44,57,77.2,7,16,43.8,0,0.6,0.6,-0.6,9,6,3,1,14
513,Matěj Vydra,cz CZE,FW,Burnley,29,1992,7.5,75,107,70.1,789,190,52,70,74.3,10,16,62.5,1,2,50,3,0.7,0.6,2.3,6,1,2,0,7
514,Theo Walcott,eng ENG,"MF,FW",Southampton,32,1989,4.2,59,87,67.8,759,128,36,43,83.7,15,27,55.6,3,4,75,0,0,0.1,0,1,2,1,0,5
515,Kyle Walker,eng ENG,DF,Manchester City,31,1990,19.5,1478,1668,88.6,26238,7085,654,697,93.8,672,732,91.8,136,192,70.8,2,1.3,2.1,0.7,11,178,17,4,146
516,Kyle Walker-Peters,eng ENG,DF,Southampton,24,1997,29.3,1071,1368,78.3,16094,5790,606,686,88.3,368,470,78.3,65,113,57.5,2,2.7,3.4,-0.7,24,64,36,1,147
517,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,23,1997,19.9,925,1141,81.1,12449,4048,598,657,91,255,307,83.1,36,67,53.7,0,0.9,0.9,-0.9,14,52,12,8,61
518,Danny Ward,wls WAL,GK,Leicester City,28,1993,1,30,33,90.9,646,380,6,6,100,20,20,100,4,7,57.1,0,0,0,0,0,0,0,0,0
519,Joel Ward,eng ENG,DF,Crystal Palace,31,1989,27.6,1372,1741,78.8,22621,8364,675,746,90.5,574,683,84,99,234,42.3,0,0.5,1.3,-0.5,6,104,12,4,119
520,James Ward-Prowse,eng ENG,MF,Southampton,26,1994,35.7,1657,2137,77.5,27629,9209,813,880,92.4,635,760,83.6,156,390,40,5,6.5,6.3,-1.5,71,169,16,10,189
521,Ollie Watkins,eng ENG,FW,Aston Villa,25,1995,32.8,484,699,69.2,5923,1163,315,403,78.2,115,173,66.5,10,24,41.7,2,3.4,2.6,-1.4,34,29,17,0,60
522,Adam Webster,eng ENG,DF,Brighton,26,1995,15.9,950,1176,80.8,18182,7344,308,351,87.7,512,587,87.2,103,188,54.8,0,0,0.3,0,1,104,1,0,109
523,Wout Weghorst,nl NED,FW,Burnley,28,1992,16.1,276,434,63.6,2956,740,184,260,70.8,45,71,63.4,7,11,63.6,3,1.5,1.3,1.5,14,17,7,1,26
524,Danny Welbeck,eng ENG,"FW,MF",Brighton,30,1990,16.4,213,277,76.9,2412,411,144,173,83.2,43,56,76.8,4,6,66.7,2,1.2,0.7,0.8,18,10,9,0,23
525,Timo Werner,de GER,"FW,MF",Chelsea,25,1996,14.3,297,402,73.9,3577,478,197,230,85.7,69,92,75,8,16,50,1,0.3,0.8,0.7,8,9,9,1,18
526,Ashley Westwood,eng ENG,MF,Burnley,31,1990,25.4,871,1254,69.5,16111,5915,347,418,83,361,468,77.1,119,276,43.1,3,4.1,4.5,-1.1,33,118,32,5,130
527,Ben White,eng ENG,DF,Arsenal,23,1997,32,1554,1839,84.5,29470,10724,539,610,88.4,857,933,91.9,143,254,56.3,0,1.3,0.9,-1.3,13,148,2,0,124
528,Brandon Williams,eng ENG,DF,Norwich City,20,2000,23.6,899,1130,79.6,14660,5198,454,524,86.6,371,460,80.7,62,106,58.5,1,1.9,1.4,-0.9,21,48,19,3,90
529,Neco Williams,wls WAL,DF,Liverpool,20,2001,0.1,9,9,100,143,16,5,5,100,4,4,100,0,0,,1,0.7,0.5,0.3,1,0,0,0,0
530,Joe Willock,eng ENG,MF,Newcastle Utd,21,1999,22.6,450,565,79.6,6691,1794,253,299,84.6,150,177,84.7,28,40,70,0,1.2,0.6,-1.2,18,38,7,1,58
531,Callum Wilson,eng ENG,FW,Newcastle Utd,29,1992,15.4,107,159,67.3,1319,286,63,84,75,26,40,65,3,5,60,0,0.5,0.6,-0.5,10,6,3,1,9
532,Harry Winks,eng ENG,MF,Tottenham,25,1996,10.1,585,683,85.7,9806,3088,248,272,91.2,258,286,90.2,50,80,62.5,1,1.5,1.9,-0.5,11,79,13,3,73
533,Yoane Wissa,cd COD,FW,Brentford,24,1996,14.3,188,286,65.7,2465,593,121,164,73.8,50,70,71.4,7,17,41.2,1,0.9,1,0.1,9,13,10,1,29
534,Chris Wood,nz NZL,FW,Burnley,29,1991,15.2,178,310,57.4,2190,520,124,203,61.1,37,63,58.7,4,6,66.7,0,0.5,0.4,-0.5,9,27,4,0,23
535,Chris Wood,nz NZL,FW,Newcastle Utd,29,1991,14.7,169,327,51.7,1958,472,126,207,60.9,26,65,40,6,10,60,0,1.1,0.5,-1.1,10,18,2,0,18
536,Freddie Woodman,eng ENG,GK,Newcastle Utd,24,1997,4,74,120,61.7,2295,1690,14,14,100,33,33,100,27,71,38,0,0,0,0,0,5,0,0,0
537,Granit Xhaka,ch SUI,"MF,DF",Arsenal,28,1992,25.9,1367,1589,86,23204,6399,634,713,88.9,594,667,89.1,109,150,72.7,2,2.3,2.2,-0.3,32,194,41,7,230
538,Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,31,1989,3.5,80,109,73.4,1285,237,40,52,76.9,31,36,86.1,6,9,66.7,0,0.3,0.3,-0.3,4,3,4,1,12
539,Ashley Young,eng ENG,"DF,FW",Aston Villa,36,1985,13.9,492,645,76.3,7689,2712,282,314,89.8,155,204,76,38,78,48.7,2,1,0.4,1,13,48,10,3,45
540,Nathan Young-Coombes,eng ENG,MF,Brentford,18,2003,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
541,Wilfried Zaha,ci CIV,FW,Crystal Palace,28,1992,30.7,753,974,77.3,10942,2907,432,509,84.9,252,311,81,36,63,57.1,1,5.1,5.4,-4.1,46,38,66,12,121
542,Christoph Zimmermann,de GER,DF,Norwich City,28,1993,1.7,46,63,73,817,404,15,19,78.9,23,27,85.2,5,12,41.7,0,0,0,0,0,3,1,0,4
543,Oleksandr Zinchenko,ua UKR,DF,Manchester City,24,1996,11.6,953,1073,88.8,14439,4109,529,562,94.1,354,387,91.5,46,75,61.3,4,2.7,2.5,1.3,16,104,22,5,113
544,Hakim Ziyech,ma MAR,"MF,FW",Chelsea,28,1993,14.7,544,755,72.1,7935,2498,336,380,88.4,141,204,69.1,40,98,40.8,3,2.9,3.1,0.1,29,48,28,8,88
545,Kurt Zouma,fr FRA,DF,West Ham,26,1994,23.1,875,999,87.6,16585,5514,300,323,92.9,502,541,92.8,64,121,52.9,0,0.1,0.1,-0.1,2,24,2,0,33
546,Martin Ødegaard,no NOR,"MF,FW",Arsenal,22,1998,30.9,1368,1633,83.8,21846,5049,681,763,89.3,541,612,88.4,90,145,62.1,4,6.3,5.4,-2.3,77,113,71,3,224
