Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Bukayo Saka,"FW,MF",Arsenal,38,36,2978,33.1,11,7,18,9,2,2,6,0,10.3,8.7,7.5,16.3,140,101,388
Mohamed Salah,FW,Liverpool,35,30,2762,30.7,23,13,36,18,5,6,1,0,22.7,17.8,10,27.8,125,122,451
Mohammed Salisu,DF,Southampton,34,33,2972,33,0,0,0,0,0,0,10,1,2,2,0.8,2.7,31,136,7
Albert Sambi Lokonga,MF,Arsenal,19,12,1134,12.6,0,0,0,0,0,0,5,0,0.6,0.6,1,1.6,28,84,16
Davinson Sánchez,DF,Tottenham,23,17,1631,18.1,2,0,2,2,0,0,4,0,2.1,2.1,0.3,2.4,21,65,8
Robert Sánchez,GK,Brighton,37,37,3329,37,0,0,0,0,0,0,3,1,0,0,0.4,0.4,0,1,0
Jadon Sancho,"FW,MF",Manchester Utd,29,20,1900,21.1,3,3,6,3,0,0,0,0,3.6,3.6,4.1,7.7,111,88,222
Morgan Sanson,MF,Aston Villa,10,3,356,4,0,0,0,0,0,0,0,0,0,0,0,0,16,21,10
Samir Santos,DF,Watford,19,19,1673,18.6,0,0,0,0,0,0,4,0,0.5,0.5,0.1,0.6,1,24,2
Josh Sargent,"FW,MF",Norwich City,26,18,1572,17.5,2,1,3,2,0,0,1,0,2.5,2.5,0.9,3.4,21,12,88
Jeremy Sarmiento,"FW,MF",Brighton,5,1,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
Ismaila Sarr,"FW,MF",Watford,22,21,1861,20.7,5,2,7,5,0,1,2,0,4.8,4,2.9,6.9,79,52,158
Malang Sarr,DF,Chelsea,8,6,546,6.1,0,0,0,0,0,0,2,0,0,0,0.4,0.4,9,23,15
Dane Scarlett,MF,Tottenham,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian Schär,DF,Newcastle Utd,25,25,2158,24,2,2,4,2,0,0,4,0,1.2,1.2,1.1,2.3,20,59,2
Jeffrey Schlupp,"MF,FW",Crystal Palace,32,20,1851,20.6,4,1,5,4,0,0,1,0,3.4,3.4,1.6,4.9,31,70,60
Kasper Schmeichel,GK,Leicester City,37,37,3330,37,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0
Ken Sema,"MF,FW",Watford,18,7,852,9.5,0,0,0,0,0,0,1,0,0.1,0.1,1.3,1.4,19,8,36
Nélson Semedo,"MF,DF",Wolves,25,25,2131,23.7,0,1,1,0,0,0,1,0,1.6,1.6,1.3,2.9,79,78,146
Ryan Sessegnon,"DF,MF",Tottenham,15,13,1047,11.6,0,2,2,0,0,0,2,0,0.3,0.3,2.7,3,30,22,80
Jamie Shackleton,"DF,MF",Leeds United,14,7,709,7.9,0,0,0,0,0,0,4,0,0.2,0.2,0,0.2,20,36,20
Luke Shaw,DF,Manchester Utd,20,19,1601,17.8,0,3,3,0,0,0,8,0,0.1,0.1,3.6,3.7,48,82,69
Jonjo Shelvey,MF,Newcastle Utd,24,22,1983,22,2,1,3,2,0,0,7,1,0.9,0.9,1,1.9,11,84,7
Shola Shoretire,MF,Manchester Utd,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Francisco Sierralta,DF,Watford,5,5,427,4.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,2,0
Bernardo Silva,"MF,FW",Manchester City,35,33,2857,31.7,8,4,12,8,0,0,6,0,6.7,6.7,6.5,13.2,146,170,277
Fábio Silva,FW,Wolves,22,6,572,6.4,0,0,0,0,0,0,0,0,1.8,1.8,0.2,1.9,14,14,41
Thiago Silva,DF,Chelsea,32,28,2650,29.4,3,0,3,3,0,0,2,0,0.9,0.9,0.2,1.1,14,145,2
Ellis Simms,FW,Everton,1,1,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Moussa Sissoko,MF,Watford,36,36,3220,35.8,2,1,3,2,0,0,5,0,3.8,3.7,3.1,6.8,51,116,71
Oliver Skipp,MF,Tottenham,18,14,1350,15,0,0,0,0,0,0,6,0,0.2,0.2,0.7,1,27,76,18
William Smallbone,"MF,FW",Southampton,4,2,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,4,2,7
Emile Smith Rowe,"MF,FW",Arsenal,33,21,1921,21.3,10,2,12,10,0,0,1,0,6,6,2,8,65,85,139
Cédric Soares,DF,Arsenal,21,16,1486,16.5,1,1,2,1,0,0,3,0,0.6,0.6,1.6,2.1,17,84,56
Tomáš Souček,MF,West Ham,35,34,3062,34,5,1,6,5,0,0,3,0,5.5,4.8,2.2,7,36,141,54
Boubakary Soumaré,MF,Leicester City,19,12,1102,12.2,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.7,10,45,16
Çağlar Söyüncü,DF,Leicester City,28,28,2497,27.7,1,0,1,1,0,0,5,0,1,1,0.1,1.1,19,71,5
Tony Springett,"MF,FW",Norwich City,3,1,141,1.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,8,2,11
Jason Steele,GK,Brighton,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jed Steer,GK,Aston Villa,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zack Steffen,GK,Manchester City,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dale Stephens,MF,Burnley,3,1,124,1.4,0,0,0,0,0,0,1,0,0,0,0,0.1,0,5,1
Jack Stephens,DF,Southampton,11,9,811,9,0,0,0,0,0,0,3,0,0,0,0.3,0.3,7,28,3
Raheem Sterling,FW,Manchester City,30,23,2128,23.6,13,5,18,11,2,3,1,0,14,11.5,5.5,17,108,65,317
Finley Stevens,DF,Brentford,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,2,2
John Stones,DF,Manchester City,14,12,1119,12.4,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.1,28,63,7
Pascal Struijk,"DF,MF",Leeds United,29,22,2055,22.8,1,0,1,1,0,0,6,1,1.4,1.4,0.4,1.9,8,86,10
Crysencio Summerville,"MF,FW",Leeds United,6,0,130,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0,0.3,5,7,16
Jakob Sørensen,"MF,DF",Norwich City,10,6,604,6.7,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,4,20,4
Japhet Tanganga,DF,Tottenham,11,10,735,8.2,0,0,0,0,0,0,4,1,0.4,0.4,0.2,0.7,13,20,21
Matt Targett,DF,Aston Villa,17,17,1431,15.9,1,1,2,1,0,0,2,0,0.5,0.5,1.7,2.2,19,83,79
Matt Targett,DF,Newcastle Utd,16,16,1440,16,0,0,0,0,0,0,1,0,0.3,0.3,1.9,2.2,11,53,40
James Tarkowski,DF,Burnley,35,35,3106,34.5,1,2,3,1,0,0,11,0,2.5,2.5,0.5,3,3,97,11
Nuno Tavares,DF,Arsenal,22,13,1176,13.1,1,1,2,1,0,0,2,0,1.9,1.9,1.1,2.9,47,42,91
Charlie Taylor,DF,Burnley,31,30,2731,30.3,0,3,3,0,0,0,3,0,0.2,0.2,3.8,4,58,91,77
Nathan Tella,"MF,FW",Southampton,14,10,804,8.9,0,1,1,0,0,0,2,0,0.6,0.6,0.6,1.2,22,17,44
Alex Telles,DF,Manchester Utd,21,18,1660,18.4,0,4,4,0,0,0,1,0,0.4,0.4,1.9,2.3,36,66,102
Luke Thomas,DF,Leicester City,22,21,1912,21.2,0,1,1,0,0,0,2,0,0.1,0.1,1.3,1.5,28,95,59
Dominic Thompson,DF,Brentford,2,2,146,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,3
Youri Tielemans,MF,Leicester City,32,29,2631,29.2,6,4,10,4,2,2,3,0,4.4,2.8,4.2,7,31,202,69
Kieran Tierney,DF,Arsenal,22,22,1915,21.3,1,3,4,1,0,0,0,0,0.6,0.6,1.8,2.4,62,105,128
Takehiro Tomiyasu,DF,Arsenal,21,20,1679,18.7,0,1,1,0,0,0,2,0,0.6,0.6,1,1.6,32,96,41
James Tomkins,DF,Crystal Palace,8,6,547,6.1,1,0,1,1,0,0,2,0,0.5,0.5,0.2,0.7,1,8,1
Ivan Toney,FW,Brentford,33,32,2909,32.3,12,5,17,7,5,5,8,0,11.4,7.4,5.8,13.3,28,83,168
Ferrán Torres,FW,Manchester City,4,4,303,3.4,2,1,3,2,0,0,0,0,2.8,2.8,0,2.8,5,4,26
Cenk Tosun,MF,Everton,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andros Townsend,"MF,FW",Everton,21,17,1455,16.2,3,2,5,2,1,1,3,0,2.2,1.5,3.1,4.5,41,50,100
Adama Traoré,"FW,MF",Wolves,20,10,1067,11.9,1,0,1,1,0,0,0,0,3,3,1.4,4.4,84,29,85
Bertrand Traoré,"MF,FW",Aston Villa,9,1,220,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,12,12,13
Trézéguet,FW,Aston Villa,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Francisco Trincão,"FW,MF",Wolves,28,16,1336,14.8,2,1,3,2,0,0,0,0,3.7,3.7,1.6,5.4,56,40,93
Kieran Trippier,DF,Newcastle Utd,6,5,429,4.8,2,0,2,2,0,0,0,0,0.2,0.2,0.3,0.5,2,17,8
William Troost-Ekong,DF,Watford,17,15,1390,15.4,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,7,30,3
Leandro Trossard,"FW,MF",Brighton,34,32,2805,31.2,8,3,11,7,1,1,2,0,6.7,5.9,4.8,10.7,97,154,222
Kostas Tsimikas,DF,Liverpool,13,9,877,9.7,0,2,2,0,0,0,3,0,0.6,0.6,2.7,3.3,48,47,109
Axel Tuanzebe,DF,Aston Villa,9,6,508,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,6,0
Ozan Tufan,MF,Watford,7,4,334,3.7,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.9,2,16,13
Christos Tzolis,"FW,MF",Norwich City,14,3,336,3.7,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,8,13,31
Yan Valery,DF,Southampton,5,3,370,4.1,0,0,0,0,0,0,0,0,0,0,0.1,0.2,3,10,4
Virgil van Dijk,DF,Liverpool,34,34,3060,34,3,1,4,3,0,0,3,0,2,2,1.5,3.6,11,145,4
Raphaël Varane,DF,Manchester Utd,22,20,1831,20.3,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.9,11,49,2
Jamie Vardy,FW,Leicester City,25,20,1806,20.1,15,2,17,15,0,0,2,0,10.8,10.8,1.4,12.2,37,28,112
Joël Veltman,DF,Brighton,34,33,2874,31.9,1,1,2,1,0,0,6,0,0.7,0.7,1.6,2.3,25,124,65
Jannik Vestergaard,DF,Leicester City,10,6,567,6.3,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,2,19,0
Nikola Vlašić,"FW,MF",West Ham,19,6,560,6.2,1,0,1,1,0,0,0,0,1.3,1.3,0.6,2,21,14,48
Matěj Vydra,FW,Burnley,22,5,679,7.5,2,3,5,2,0,0,1,0,2.9,2.9,0.7,3.7,2,7,43
Theo Walcott,"MF,FW",Southampton,9,5,379,4.2,0,0,0,0,0,0,0,0,0.6,0.6,0,0.7,3,5,19
Kyle Walker,DF,Manchester City,20,20,1755,19.5,0,2,2,0,0,0,1,0,0.3,0.3,1.3,1.5,43,146,65
Kyle Walker-Peters,DF,Southampton,32,29,2633,29.3,1,2,3,1,0,0,5,0,1.1,1.1,2.7,3.8,134,147,165
Aaron Wan-Bissaka,DF,Manchester Utd,20,20,1793,19.9,0,0,0,0,0,0,2,0,0.3,0.3,0.9,1.2,55,61,90
Danny Ward,GK,Leicester City,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Ward,DF,Crystal Palace,28,27,2487,27.6,0,0,0,0,0,0,8,0,0.3,0.3,0.5,0.8,27,119,37
James Ward-Prowse,MF,Southampton,36,36,3215,35.7,10,5,15,6,4,4,3,1,5.4,2.2,6.5,8.7,21,189,42
Ollie Watkins,FW,Aston Villa,35,33,2952,32.8,11,2,13,10,1,1,7,0,11.6,11,3.4,14.4,74,60,226
Adam Webster,DF,Brighton,22,16,1434,15.9,2,0,2,2,0,0,5,0,0.9,0.9,0,0.9,19,109,7
Wout Weghorst,FW,Burnley,20,17,1450,16.1,2,3,5,2,0,0,3,0,4.8,4.8,1.5,6.2,7,26,81
Danny Welbeck,"FW,MF",Brighton,25,15,1478,16.4,6,2,8,6,0,0,0,0,6.6,6.6,1.2,7.8,22,23,105
Timo Werner,"FW,MF",Chelsea,21,15,1283,14.3,4,1,5,4,0,0,1,0,6.8,6.8,0.3,7.1,46,18,144
Ashley Westwood,MF,Burnley,27,26,2287,25.4,0,3,3,0,0,0,7,0,0.6,0.6,4.1,4.7,12,130,27
Ben White,DF,Arsenal,32,32,2880,32,0,0,0,0,0,0,3,0,1,1,1.3,2.3,38,124,4
Brandon Williams,DF,Norwich City,26,23,2120,23.6,0,1,1,0,0,0,8,0,0.2,0.2,1.9,2.2,57,90,58
Neco Williams,DF,Liverpool,1,0,8,0.1,0,1,1,0,0,0,0,0,0,0,0.7,0.7,1,0,2
Joe Willock,MF,Newcastle Utd,29,24,2038,22.6,2,0,2,2,0,0,0,0,3.2,3.2,1.2,4.4,48,58,77
Callum Wilson,FW,Newcastle Utd,18,16,1386,15.4,8,0,8,6,2,2,4,0,6.2,4.6,0.5,5.1,14,9,52
Harry Winks,MF,Tottenham,19,9,912,10.1,0,1,1,0,0,0,2,0,0.1,0.1,1.5,1.6,10,73,18
Yoane Wissa,FW,Brentford,30,12,1284,14.3,7,1,8,7,0,0,0,0,3.1,3.1,0.9,4,19,29,84
Chris Wood,FW,Burnley,17,17,1367,15.2,3,0,3,3,0,0,1,0,4.2,4.2,0.5,4.7,5,23,69
Chris Wood,FW,Newcastle Utd,17,15,1327,14.7,2,0,2,1,1,1,0,0,3.1,2.3,1.1,3.4,5,18,60
Freddie Woodman,GK,Newcastle Utd,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granit Xhaka,"MF,DF",Arsenal,27,27,2327,25.9,1,2,3,1,0,0,10,1,1.4,1.4,2.3,3.7,39,230,67
Andriy Yarmolenko,"FW,MF",West Ham,19,1,316,3.5,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,12,12,28
Ashley Young,"DF,FW",Aston Villa,24,10,1250,13.9,0,2,2,0,0,0,2,0,0.4,0.4,1,1.4,27,45,57
Nathan Young-Coombes,MF,Brentford,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfried Zaha,FW,Crystal Palace,33,31,2760,30.7,14,1,15,9,5,7,6,1,9.5,3.9,5.1,9,113,121,265
Christoph Zimmermann,DF,Norwich City,3,2,157,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Oleksandr Zinchenko,DF,Manchester City,15,10,1047,11.6,0,4,4,0,0,0,0,0,0.5,0.5,2.7,3.2,32,113,88
Hakim Ziyech,"MF,FW",Chelsea,23,14,1319,14.7,4,3,7,4,0,0,3,0,3.4,3.4,2.9,6.3,50,88,142
Kurt Zouma,DF,West Ham,24,24,2078,23.1,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.2,11,33,2
Martin Ødegaard,"MF,FW",Arsenal,36,32,2785,30.9,7,4,11,7,0,0,4,0,4.8,4.8,6.3,11.1,57,224,146
