goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,blocks,xg,npxg,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_clean_sheets,gk_psxg,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_passed_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kicks_length_avg,match_id,date,season,competition_id,referee_id,home_team_id,away_team_id,home_goals,away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards
1.8107438017,0.525,0.0,0.0,4.257231176,1.6624263175,0.4795142505,0.0,3.7238754634,1.4851830412,1.4851830412,-1295.8066522694,-272.8856741105,0.164768509,1.9831757279,-45.9039260703,-39.8438274913,-11.8342293765,-5.5344775979,0.5269751421,0.1902790706,3.1766679191,-0.2257805278,0.3446880402,-0.3425205035,-9.4275167323,6.6193397778,4.5628318795,-0.6763015697,6.4666159238,0.8290254237,-1.0527548867,-2.1617837836,-2.785564813,6.5094402765,2.0202497189,1.1983868682,-0.7,-5.9750031589,-5.8258485978,-29.0858127568,-1.9863740841,23.8965118591,4.4665041001,-5.9750031589,5.2377682414,3.599074568,1.6386936734,12.5507944261,-124.3566130047,-20.7668319409,1.0226345798,2.6826752677,1.4852846629,-1.417397684,3.5604444027,-50.853135636,-10.2458592618,7.9377363419,3.6294066742,1.0668046358,1.6969764301,1.5525963604,-0.1835365854,0.1754888268,3.3207156187,0.8663630599,0.525,0.525,1.4043525587,0.0,0.0,0.175,0.175,-0.175,0.175,0.7,0.525,0.525,0.0,0.0,0.0,4.375,2.975,1.75,3.5875,0.875,0.0,m-00021,2017-08-26,2017-2018,x-00005,r-00006,t-00067,t-00012,0,0,8,16,0,2,3,11,7,18,0,1,1,0
0.6175,0.806991845,-0.175,-0.175,1.6082540514,2.1419499369,1.9963781743,0.0,11.4296786635,0.0447999812,0.1847999812,3083.9711540078,1115.7210047813,52.6096506563,66.9744090495,70.6286414996,88.596326206,24.041723138,50.6665416139,0.1679630734,-0.0007208672,-0.3148536649,2.5494889659,-0.6445456351,-0.525,7.6116153549,15.8313848347,8.6029078735,9.2242881909,5.5543333247,1.052763319,4.3009293018,11.4605953894,2.702173913,8.7275047505,9.257070377,19.0843153873,-0.0875,295.4864227944,41.2635578899,132.8175783983,115.2574767275,52.2355897523,2.4798819701,295.6614227944,9.0876048466,2.6801241326,6.407480714,132.873696995,800.4600036396,328.5901777882,7.8199240464,7.1280291689,0.6199359586,6.4687380891,5.1084958293,149.2328836778,7.1678743078,-1.0553667998,-1.3756822759,0.3703767123,-0.0505555556,0.3504943193,-0.2625,-0.0875,1.244491845,1.244491845,0.175,0.0,0.0,-0.175,0.0,2.625,-0.175,2.8,0.6125,0.2625,0.0,0.0,0.0,0.0,0.0,14.6125,20.0375,1.575,25.5675,2.8,0.0,m-00022,2017-08-26,2017-2018,x-00005,r-00019,t-00028,t-00057,0,0,16,6,6,3,5,4,10,10,0,1,0,0
-0.7,0.0,0.0,0.0,-3.7434596557,-1.9363333333,0.1799373041,0.35,5.1818317817,-0.3570776134,-0.3570776134,-1149.2631505774,-307.1601420949,-7.927355785,-7.2948615786,-25.4125312064,-26.208495218,-10.0164387847,-7.0489164399,0.0520000822,-0.1759646029,-2.9839499412,-4.3148307322,-0.9654631288,-0.8816287879,-3.5187261118,-2.7071727127,-2.3567492921,-0.7272038375,-1.6299688751,-0.35,0.7688644582,-1.3083999313,0.4400995632,4.7417322186,-3.659233952,2.1282503774,-0.175,-33.7003398671,-7.4392167818,1.0789952593,-33.9658063905,-1.1354927462,1.4931459587,-33.7003398671,0.3262099973,-1.0249398145,1.3511498117,-27.6138779614,-118.058330269,40.6581622179,3.7080919316,0.9040094201,2.5365664784,0.6445024655,1.4290355434,-40.6428144597,-3.9503721671,-7.1874999241,-2.2767850918,-1.7664100985,-0.5193047337,-0.875,-1.4,-0.35,-1.05,0.0,0.0,0.0,-1.05,0.0,0.0,0.175,-1.225,1.4,0.0,-0.525,-0.7,-0.7,0.0,0.0,0.0,-2.45,4.2,0.35,0.8925,-3.675,0.0,m-00023,2017-08-26,2017-2018,x-00005,r-00015,t-00040,t-00069,3,0,16,8,8,3,7,5,17,11,1,3,0,0
0.0,0.0,0.0,0.0,6.0127643672,2.6314571291,0.3554849069,0.0,-7.4284772783,0.5853166081,0.5853166081,6.6274747521,362.1398003492,2.2839074799,1.8731461983,-7.9482392369,-4.8237402916,3.7384927598,8.9688176607,0.1647086504,0.1387851597,2.5188214108,9.3713079894,2.9797278013,-0.5111737723,4.4075463554,7.3891718343,5.8266212384,4.3800725059,4.2856833504,-1.276584022,0.834246764,0.2232463348,-6.0638890621,-1.3645882162,9.6223574946,-10.1541386957,-0.8974173554,31.3954077412,-18.7238237079,-10.9024462456,16.1974873267,26.1705558902,8.5669378121,31.3954077412,11.6895823901,9.1674428939,2.5221394962,40.7229062821,332.5455965554,149.6362283192,4.2063657989,4.8330031872,1.7467349069,0.9702549193,8.8770580754,6.3773290327,6.5012301189,8.6688060131,0.6556764667,3.2017300899,1.2827830616,-0.5255502717,3.1791666667,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.975,1.05,2.45,-0.525,0.525,0.0,0.0,0.0,0.0,0.0,-3.5,7.175,1.4,1.26,-9.625,0.0,m-00024,2017-08-26,2017-2018,x-00005,r-00001,t-00022,t-00062,0,2,16,7,3,3,1,1,9,6,4,1,0,0
0.8831970538,-0.5056436645,0.0,0.0,6.4813403118,1.2417754851,0.525,0.0,-5.7734405411,0.3811735809,0.3811735809,1889.0084811499,404.6887695514,69.9233201456,70.8043993561,60.0113459119,51.7463319669,1.9937349485,-9.1913043672,-0.2816676065,0.0161864444,3.7067112709,7.5393120806,1.3966237717,-0.7035572079,11.3666692971,-1.4171435179,-0.3611105821,-4.0444801009,1.2299649232,1.3973716599,-1.2202320894,-8.7406302542,-4.1969289274,-1.5765116137,1.6488719129,-2.4688033774,0.0,109.1470791164,-9.6402865369,-4.7066807104,85.3196856819,29.0638092479,10.0266270142,109.1470791164,6.9907438233,8.4164119619,-1.4256681385,104.1509414451,442.6026271342,351.5695308271,9.3816763014,5.2766861045,4.5792613788,-0.8863070351,-0.5396260669,130.8308576509,11.2811144333,12.0647577643,10.3090246133,0.5264908808,0.5251809796,0.0,0.1790612907,0.525,0.15773624,0.8604147375,-0.7,0.0,-0.525,0.5223215024,0.0,-5.075,-2.1,-2.975,0.525,-1.575,0.0,0.0,0.0,0.0,0.0,-10.85,-3.85,1.05,-11.1125,-1.225,0.0,m-00025,2017-08-26,2017-2018,x-00005,r-00014,t-00036,t-00032,2,0,22,11,7,4,9,3,8,7,1,2,0,0
-0.6561909559,-0.525,0.0,0.0,-5.7267025598,-1.7571882039,-1.0905380419,-0.2059210526,1.1464257333,-0.572136794,-0.572136794,-1658.3203061968,-81.7206347927,-128.9456272791,-132.5995769722,-12.8264598774,-9.9495144467,-5.0837941364,7.2515867829,-0.562877415,-0.8287667705,-4.3025181917,-7.1806962668,-7.545272433,0.3999499459,-22.323165803,1.2661894862,1.3825658263,0.1802773146,0.7359121715,0.35,2.3653592014,2.8614660936,1.773397708,-0.6269719747,-1.4021645299,16.0402924702,-0.7,-162.4255457864,25.1188786778,55.6745246161,-125.7900773672,-92.5476720486,-6.8303541457,-162.4255457864,-3.5686132874,-1.383299267,-2.1853140204,-161.3256961174,-812.0107751351,-600.9212084015,-13.5238296931,-10.3586709064,1.4109634334,-4.404942244,7.372889382,-175.1035742982,-22.915180661,-11.8381088694,-9.1447059708,-0.3225260122,-0.8979508197,-0.3326597823,-1.1402662844,0.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,3.325,1.05,2.275,-0.525,1.05,0.0,0.0,0.0,0.0,0.0,5.075,0.35,0.875,4.7775,1.75,0.0,m-00026,2017-08-26,2017-2018,x-00005,r-00012,t-00009,t-00035,1,2,9,19,3,8,2,5,13,14,5,4,0,1
0.2586431201,-1.6005123972,0.1796597633,0.1796597633,-2.1409505369,2.7993190883,0.931420765,0.0,1.0811873849,0.3480123319,0.2042845212,-885.8529927342,-46.2363835629,-58.9773333113,-60.1660134748,-24.407991156,-11.3211163566,5.2913097731,4.1599623979,-0.3526844075,-0.4314525037,-4.5118550677,-8.827547225,-8.6740787833,-1.9870894967,-14.6846427495,3.9669894067,1.7331850436,-0.3428544345,4.9734935108,-0.6636496695,-0.0456560303,2.0741273671,-0.4397654744,1.5209528593,-1.6714809236,-0.0959856145,-0.16875,-72.4040029023,5.7145137567,0.8042715883,-2.9197500025,-74.9006517055,-3.166457271,-72.5836626657,-7.8142317073,-6.8070972831,-1.0071344242,-96.881591318,-629.2196651882,-373.7347582029,-3.6282640767,-14.3692914043,-0.1534351843,-1.3864235322,0.171671569,-89.4178305363,-16.2724020061,-6.6298972938,-5.5294701663,-1.391026772,0.5466310636,0.7555279455,0.0456521739,-1.0572115385,-1.0229884817,-0.130491024,-0.4059084699,-0.4630236794,-0.1567174822,0.1331521739,0.0,-1.4,-0.525,-0.875,0.525,-0.35,0.0,0.0,0.0,0.0,0.0,6.125,5.775,-0.175,7.0,-0.875,0.0,m-00027,2017-08-27,2017-2018,x-00005,r-00004,t-00033,t-00002,4,0,18,8,10,0,4,3,6,9,2,4,0,0
0.7891848485,0.6083628293,0.0,0.0,6.4615938565,1.9444955544,1.323344351,0.8734658095,1.4581230054,0.4897807195,0.4897807195,1599.958120618,266.4826843876,55.1276712076,52.3302965636,42.2931024938,40.8545087383,6.1720762221,0.8535262986,0.507375892,0.286952045,4.9140427423,7.4685862359,1.6752202266,0.3446613152,18.6257211407,-2.0287448569,-0.0021671188,-4.2250231182,2.4587782612,-0.2625,-1.707428935,-7.0284676386,-0.908478635,2.3666016403,-5.5065027266,-3.9943787272,-0.3597222222,93.6182638392,-13.4694371724,-2.5500700199,44.3125467098,55.0198930174,6.7641349357,93.6182638392,1.6118061375,2.6535275603,-1.0417214228,124.4179443313,933.4802000462,565.0366706642,11.2184738306,6.3288224217,1.2276631585,4.4460751989,-1.6074077057,108.0921284002,17.3444689842,14.6061487082,13.822301825,-0.7004998117,0.5259838656,1.05,0.4333628293,-0.525,1.4833628293,1.6583628293,0.0,-0.525,0.0,0.35,0.0,0.35,1.225,-0.7,-0.175,0.875,0.0,0.0,0.0,0.0,0.0,-12.775,1.225,2.625,-9.0825,-7.0,0.0,m-00028,2017-08-27,2017-2018,x-00005,r-00007,t-00018,t-00025,2,0,18,7,7,0,6,3,12,7,2,2,0,0
-1.2260900031,-1.2353823336,0.0,0.0,3.8837903755,1.5727557886,0.8048510875,0.0,-1.4964078417,0.2663093813,0.2663093813,2977.7435063618,622.7992779851,88.4462934126,90.2733639232,92.9060257948,100.9107950924,6.8477243089,4.7175452652,0.2401555736,0.283355273,3.4582793344,21.9844029018,2.2656522818,-3.1529540804,24.2220730505,3.9716408344,2.9000313945,2.209737822,1.6460941889,0.1158088235,1.5226885189,3.2114997087,-2.4545548219,0.9581469802,-5.0486467835,-16.4205931541,0.35,206.5886827051,-14.2323860842,-2.522882924,120.7534074218,91.2989102703,11.0147860982,206.5886827051,13.9284665032,7.586189907,6.0514677726,136.082549633,652.3153986312,306.0169618647,9.3215696056,4.4622828266,2.1830321639,0.1668790529,5.1263261365,192.4901802601,23.4535050744,5.5176437897,5.9793074011,-0.5010877955,1.0405860847,0.7140409978,-1.831011722,0.1158088235,-2.4487273103,-1.4045548219,-0.5191724884,-0.525,0.0,0.0,0.0,-1.925,-0.175,-1.75,0.175,-0.35,0.0,0.0,0.0,0.0,0.0,-12.425,-2.1,0.875,-12.0575,-3.325,0.0,m-00029,2017-08-27,2017-2018,x-00005,r-00009,t-00064,t-00014,1,1,28,13,5,3,10,7,9,9,0,0,0,0
0.5227564103,0.5114804824,0.0,0.0,5.1345543938,2.2061280693,1.2288958639,0.1727564103,-1.9579216895,0.7643555775,0.7643555775,-230.6712903338,-67.5499929606,-4.2448425132,-4.4984126884,-12.6058919268,-10.1801875628,0.8129680491,3.0645981442,0.5779986006,0.7415202652,4.6603873849,-2.3659419845,-2.728291226,-0.1306132869,-5.0697464154,-1.8535699946,0.2177295916,-3.233206361,2.5878422091,-1.2082058428,-1.5745613214,-0.8165987226,1.3866526091,-3.3445742986,-4.8713697132,3.1971450991,-0.7009831461,-16.6630579761,6.8295151549,-7.7391628029,-6.8050993154,-2.3133580362,2.6924918237,-16.6630579761,0.4110481629,-2.4010990616,2.8121472245,5.0826762509,-275.0616245477,-153.6052054655,-0.2946733912,4.3352252242,-2.0580449138,-2.3484059227,-4.4188840079,-12.2806416456,-3.2555291154,10.3075547248,6.6553097311,2.6305266381,0.3351867336,-0.1766592401,0.8631908622,0.0,1.0423193899,-0.3531934307,0.525,0.3455128205,0.0,0.525,0.0,-2.1,-0.525,-1.575,0.525,-0.7,0.0,0.0,0.0,0.0,0.0,-1.4,-7.0,-1.925,6.65,0.875,0.0,m-00030,2017-08-27,2017-2018,x-00005,r-00002,t-00068,t-00060,1,1,10,16,2,2,10,4,10,9,2,2,0,0
1.9315732386,2.9915402465,0.0,0.0,12.057633927,4.1935932823,-0.2610072597,0.0,-1.2975929106,1.1992722265,1.1992722265,801.4736192794,132.6510738762,114.1647036794,127.8648389774,-28.1620853487,-32.0912719342,6.6131361593,-9.4590017838,1.5746492844,0.9293090427,12.8092964715,1.8336628678,7.8769325927,0.6998649005,10.2674229232,3.8208733333,3.206250226,-0.9296313237,3.063743511,1.686761146,0.4658996853,3.437712931,-0.8260954416,-0.4714974691,4.9054926613,2.1564541034,0.7398071954,136.5700759585,-9.4977597906,-2.9999992662,69.708321365,72.5341574703,11.0227088716,136.5700759585,8.6785302685,7.4720784954,1.2064517731,199.088696265,883.9415783953,688.8144600254,11.3611500082,16.9101196158,1.648294718,4.2707533003,-0.1016214956,105.5084157652,5.0979435438,26.615440358,18.9534652563,2.6317251077,2.6411025113,2.0710119514,0.1917363226,0.1263992087,4.7157815216,2.7893432804,1.0459394989,0.1157103825,0.7647883598,0.0,0.0,-1.5166666667,1.05,-2.5666666667,0.0,0.5833333333,0.0,0.0,0.0,0.0,0.0,-6.65,-3.3833333333,-1.4,-2.8933333333,-2.2166666667,0.0,m-00031,2017-09-09,2017-2018,x-00005,r-00002,t-00002,t-00009,3,0,17,7,9,2,10,3,14,10,0,1,0,0
-0.4671459435,-0.3529079729,0.0,0.0,-7.9474277298,-1.9440388227,-0.132490184,0.1764830508,0.8512328105,-1.0995432123,-1.0995432123,-2681.6576292422,-625.3705191894,-71.4563385634,-71.2313863697,-91.1840097951,-86.1623758095,-4.6406342178,1.9661407648,-0.7687278046,-0.5855828279,-6.2963168754,-16.3263634078,-4.7878923665,1.1430684217,-25.71932449,2.4844502354,1.5746326352,2.7857769926,-0.5610760402,0.259749283,0.4182199794,4.1278732625,1.6039770157,-0.7527442052,8.4189268933,10.3772169561,-0.0616987179,-145.2819129957,16.7748357446,33.85957149,-108.0684873227,-71.2267024261,-6.3240873974,-145.2819129957,-7.7576578195,-6.2008753434,-0.6536219531,-150.9499064302,-742.4071339442,-472.0389393803,-11.8454727568,-10.6638917174,-0.1184954759,3.0416995168,2.2333296038,-165.6826580647,-23.8620122961,-14.6274785011,-9.9506740262,-1.0811025719,-1.2329720791,-1.632881022,-0.4100216121,-0.3198271897,-0.7478822442,-0.7689307511,0.0,0.133692185,-0.1126436782,0.0,0.0,0.4666666667,0.0,0.4666666667,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,14.1166666667,0.5833333333,-2.2166666667,12.5533333333,2.8,0.0,m-00032,2017-09-09,2017-2018,x-00005,r-00006,t-00025,t-00064,0,3,12,15,1,6,7,3,14,14,3,1,0,0
-2.1385126855,-0.3035557276,0.0,-0.1166666667,-3.3406794597,-2.7853995069,-0.3508706468,0.0,2.3414681509,-1.4844659121,-1.3911325788,-2386.6721028211,-404.2528414171,-109.394366223,-114.699075981,-63.2641310261,-61.5365579792,-4.844869339,0.7765549158,-0.1649683052,-0.1452934563,-0.5559301692,-3.6754233767,0.9898289033,0.7011311578,-9.2230395802,4.3094696253,1.4440155676,4.7877181826,-0.6732502793,0.1950017221,1.1746614138,6.5076805795,2.6651642772,-0.3236961263,-1.86404671,10.304652184,0.5851142017,-175.7628158426,28.7117556929,16.3956854126,-127.4287954381,-62.7183637237,-8.2421069191,-175.646149176,-5.3806765966,-3.0441097744,-2.3365668222,-140.3184956953,-504.732358046,-304.5065054907,-7.6907524785,-5.7094134092,-1.4259437245,1.4614456627,1.5403296499,-190.5263913648,-7.3182253653,-5.6455413552,-7.1875484875,0.5521803901,0.518435632,0.6458177038,-0.0577599269,-0.1166666667,-1.8016885112,-1.2241129047,0.0,0.0,-0.4460784314,-0.1314971751,0.0,2.9166666667,0.2333333333,2.6833333333,-0.2333333333,0.4666666667,0.0,0.0,0.0,0.0,0.0,9.5666666667,7.1166666667,0.4666666667,9.8233333333,1.1666666667,0.0,m-00033,2017-09-09,2017-2018,x-00005,r-00015,t-00060,t-00036,2,2,10,18,5,8,5,11,10,10,0,0,0,0
-0.8450276807,-0.6856410256,0.0,0.0,-1.9251251537,-0.2653101924,-0.4396570097,-0.5228685897,0.8807168742,-0.4558564829,-0.4558564829,902.3381497995,174.5889479926,7.8304822373,11.0607753538,28.2265634672,19.6245551037,6.2376489621,-4.8226457217,-0.4164049205,-0.4325299514,-2.3972512471,-1.7435756212,0.0677649763,-0.661219813,-0.1713901451,-1.024055805,0.8160063797,1.3466733315,-1.5705528544,-0.8001762821,2.1117740587,0.6870148012,-0.3169774655,1.1976943397,1.6944130884,0.7929968236,0.5833333333,20.4969067754,1.3350980528,17.7344221141,6.4740050631,-4.3390737449,-0.468556164,20.4969067754,-0.5426539013,-0.0958959099,-0.4467579914,15.6972326444,135.339847093,53.7125304704,0.0103725481,-2.7465246762,-0.6548753268,-6.7971542567,-0.9393465369,40.6402771532,-0.0890458098,-4.2322194846,-1.2893705912,-1.6218162393,-1.5855448718,1.2761397257,-1.011627508,0.0,-1.5124038462,-0.2333333333,-0.1166666667,-1.0457371795,0.0,-0.1166666667,0.0,1.8666666667,1.05,1.2833333333,-0.4666666667,1.05,0.0,0.0,0.0,0.0,0.0,-1.8666666667,5.6,2.5666666667,-6.7433333333,-3.2666666667,0.0,m-00034,2017-09-09,2017-2018,x-00005,r-00003,t-00012,t-00068,3,1,12,12,6,3,2,6,9,4,2,0,0,0
-0.3884468785,0.1166666667,0.5817437052,0.5817437052,1.6090148488,-2.0677389062,-0.3616733618,-0.1359195402,-1.9479646906,-0.152589939,-0.6179849032,1258.782738151,113.2862631744,78.8765055999,86.9568588692,52.1173784787,50.3777750947,-13.1824704542,-14.3518282106,-0.0496944479,0.3478393644,3.4837274273,5.9926936978,4.7128713445,1.5915704151,16.5220707492,-5.8334868249,-2.0382357267,-3.3787896669,-1.837984195,-0.616712963,-1.3004764843,-1.581325108,-0.4348378596,-1.5131268309,-3.9341727946,-8.5813491675,0.3640163632,96.457297292,-19.7672454741,-25.9768001106,75.1864085751,46.3871499569,0.3710815757,95.8755535868,-4.4823431967,-2.8753745168,-1.6069686799,99.1739453562,416.8009217973,320.9163927717,3.9691112218,6.4961217568,-2.1199014433,-3.2738029231,1.1054604456,119.7556936763,17.2732628446,5.3793965161,8.1242610913,-1.1109837436,-1.4489061566,-0.6385999981,0.6295024793,-0.1758771563,-0.3287343333,0.11950694,-0.175,-0.1166666667,-0.7405676233,0.5839930167,0.0,1.2833333333,0.2333333333,1.05,-0.175,0.4083333333,-0.1166666667,-0.1166666667,0.0,0.0,0.0,-11.375,-9.0416666667,-3.15,-5.5183333333,-1.75,0.0,m-00035,2017-09-09,2017-2018,x-00005,r-00010,t-00057,t-00067,0,2,9,12,1,3,7,4,8,11,0,0,0,0
-0.1150249513,-0.539243605,0.0,0.0,-0.2375845909,0.2136391038,-1.3989716518,-0.2625,-4.4081608742,0.686310628,0.686310628,-67.3071397935,49.4332865594,2.3748734356,8.7164133787,-5.2284730094,1.2142053465,0.0441624309,-3.3795333979,0.2271674193,0.2459093422,-2.1076817518,1.3179687488,-2.9420232357,-0.2694923653,-1.9227863331,-8.4734493454,-6.368923249,-5.2227250936,-2.5566493008,-0.6940749511,-2.9593990819,-5.8230614885,0.0176149389,-4.4257758131,-1.0922919364,-8.7073681772,-0.435666215,-11.7544712937,-14.2045264471,-33.837865922,26.72809477,-6.3028796684,0.1146432569,-11.7544712937,-0.1320690136,-0.9217758548,0.7897068411,-25.0264094116,-115.9304367521,-142.3732250486,-3.2289388046,-0.6706974861,0.7813060179,-1.9070176518,-1.8257919184,-3.0441033089,-3.1019446274,-3.9907556172,-5.587083415,0.9538669178,-0.5842750736,0.3830321285,0.7270371585,0.1166666667,-1.2590450185,-1.4350063169,0.5833333333,0.0,0.5833333333,-0.9907053683,0.0,-0.4666666667,-0.1166666667,-0.9333333333,0.35,-0.5833333333,0.1166666667,0.0,0.1166666667,0.0,0.0,2.8,-1.75,-1.2833333333,4.6666666667,-0.4666666667,0.0,m-00036,2017-09-09,2017-2018,x-00005,r-00009,t-00032,t-00018,1,2,8,16,2,6,2,9,11,8,1,0,0,0
-1.0388444049,-0.8951373846,-0.4706182796,-0.4706182796,2.4197440938,0.0339918681,0.7732766682,0.7016232442,-0.426348112,-0.9375593138,-0.5610646901,221.6966265626,-248.7241437893,62.6648604956,49.2173696952,-11.6469431798,-14.2868706308,-3.2150562177,-10.8374017564,-0.6427292777,0.1452427713,-9.3471430368,3.2010526785,-6.2011349734,-11.2480492474,7.0320083915,-7.2351324626,-6.29474124,-4.2736450581,-2.6828068924,-0.2786805121,-1.5682814998,-6.5641795591,-0.0874998514,-0.3388482606,0.1148993608,-6.9246331792,0.5833333333,31.6780388893,-13.1776384747,-35.5665129757,17.874382227,49.8651485498,6.8976057811,32.1486571688,4.8557868193,3.0915610661,1.7642257532,33.5966767943,333.2626954712,256.7589477235,7.1871349879,4.9003321785,1.0591131364,1.4215566756,-1.5825606615,63.1802527768,16.2412520975,-6.635125738,-6.2094292195,-0.3600001105,0.3236940249,-0.5199952132,0.2614990893,-0.1308943089,-1.822012734,-1.0019403077,0.0971264368,0.0,-0.4706182796,-0.4465805835,0.0,-0.7583333333,-0.9916666667,0.2333333333,-0.1166666667,-0.9916666667,0.0,0.0,0.0,0.0,0.0,-5.775,-6.1833333333,-1.1083333333,-5.4483333333,-1.8083333333,0.0,m-00037,2017-09-09,2017-2018,x-00005,r-00007,t-00035,t-00033,5,0,13,10,7,3,8,3,10,9,2,2,0,1
0.5418079096,0.4669810869,0.0,0.0,7.0685906321,-0.3507219575,-1.1564794335,0.0,-2.7248828678,0.2206989068,0.2206989068,1310.754769848,147.3327453044,3.4451832817,7.406751085,44.3322974091,42.7724668516,10.2791809694,10.7021855613,0.1528432692,0.0391589239,3.8971406727,7.4840630768,1.7492394136,3.3260395448,9.1794270924,-8.0526009865,-3.7519938598,-4.4021061858,-3.1566911189,-0.4938036818,-0.9725214658,-3.4632635714,1.2195361492,-3.944419017,-11.8154315573,8.9751076984,-0.0684592882,48.7528222976,-12.5188711026,-17.917890984,49.1977138682,17.7862387056,4.5710058126,48.7528222976,-7.3669837415,-3.6932903097,-3.6736934319,-10.5285275693,-34.915179717,147.3050858648,1.3011134948,1.8230341324,-0.5313024175,-0.2506477698,-7.4729918247,55.5861961006,10.6121224315,11.5622188836,9.2545109046,1.090873834,-0.2127887826,1.9830939728,-0.3201377119,-0.2333333333,0.9091637408,0.6817318341,0.1107652399,0.1166666667,0.0,0.0,0.0,-5.3666666667,-0.2333333333,-5.25,0.0,-1.1666666667,0.0,0.0,0.0,0.0,0.0,-8.05,-4.6666666667,1.9833333333,-4.2116666667,0.8166666667,0.0,m-00038,2017-09-10,2017-2018,x-00005,r-00014,t-00014,t-00022,1,0,4,23,2,5,3,13,7,14,1,1,0,0
-0.089986631,-0.1117117117,0.0,0.0,-5.6120790886,-3.5713619625,-1.5935998346,-0.175,-3.8950423339,-0.3533545245,-0.3533545245,531.3206919474,-30.9488276166,30.6508462048,26.6965734209,14.1561765013,15.1639161093,-2.9233519436,-9.9480972048,-0.3655706066,-0.2600225589,-4.9144009472,-2.8469776379,-2.1904120827,0.0651489588,-7.105309522,1.7792863539,0.4914868818,1.4146038855,-0.4513287676,0.816011236,-0.646017481,2.4548114824,1.7106596819,-5.6057020158,0.3955404124,2.5658761608,1.1666666667,25.3686894941,10.6267934901,21.6267950775,5.9619216383,-4.4089804563,-7.6920386693,25.3686894941,-4.7388178349,-2.3345428273,-2.4042750075,53.8683717726,237.4419179382,126.0191708747,-0.2064858491,2.5920629189,-1.2325490324,2.356162069,-2.4577177023,40.1918189033,-8.2493841005,-9.5658355609,-8.8049963467,-1.278225914,0.2809469554,0.1191176471,-0.4666666667,0.583988764,-0.1285125036,-0.1875012677,0.0,-0.0583333333,0.0,0.0,0.1173220974,1.8666666667,1.1666666667,0.7,0.1166666667,0.8166666667,0.0,0.0,0.0,0.0,0.0,0.1166666667,-9.2166666667,2.3333333333,-0.1283333333,3.2666666667,0.0,m-00039,2017-09-10,2017-2018,x-00005,r-00013,t-00062,t-00040,0,1,10,16,4,8,7,5,11,15,2,3,0,0
-0.9426563078,-1.032497299,0.0,0.0,-4.6810937751,-3.058594538,-1.4736101836,0.0875,-6.9202425197,-0.6688661276,-0.6688661276,-2206.8945206262,-1092.9867713116,-56.0519176116,-72.1640294601,-41.3900139177,-61.603656888,-15.9669248005,-39.8201581665,-0.664997441,-0.4739176723,-3.1934416164,-7.6372365382,-2.2086754036,-0.692870542,-10.4764840531,-14.602366379,-9.5469485589,-7.3155440289,-5.6176051792,-1.669217171,-2.3137856468,-11.7735676667,-1.0810469006,-5.8391956191,-5.2684113892,-15.711292253,0.0583333333,-246.7077323982,-30.4937949095,-88.3043289029,-80.0050416459,-82.3143623243,-7.2949525441,-246.7077323982,-6.9573580768,-2.4308882333,-4.5264698435,-99.9522856037,-615.0965658096,-274.4435528822,-8.8466520003,-6.7157818975,-2.4941982327,-4.7990566926,-9.7233516545,-121.234917663,-10.6896759616,-6.9064006943,-4.6662669321,-1.6994756096,-0.3239409284,-0.5665003717,0.4083333333,-0.0585501859,-1.9366639656,-1.6158306323,-0.4666666667,0.0,0.1458333333,0.0,0.0,-1.6333333333,0.5833333333,-2.2166666667,-0.7,0.35,0.1166666667,0.1166666667,0.0,0.0,0.0,-11.9583333333,-13.7666666667,-2.1583333333,-26.6175,-4.2,0.0,m-00040,2017-09-11,2017-2018,x-00005,r-00008,t-00069,t-00028,2,0,19,10,3,2,10,3,11,14,1,2,0,0
